# Profile Compression settings. Method: Sum Points, using 1 datapoints
# Profile Smoothing is Disabled
#	total	HfO_2-	TiO_2-	AlO_2-	SiO_2-	
#	N/A	212.0111	79.9684	59.0045	59.9875	
#Sputter Time (s)	Intensity	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	Intensity(Background Corrected)	
234	239148	5272.1	1415.42	87.2318	2593.05	
235	237163	5318.78	1363.21	98.2941	2628.18	
236	234988	5038.8	1387.27	90.2481	2680.19	
237	232954	5002.19	1254.93	105.338	2658.83	
238	234410	5026.6	1270.05	83.2109	2550.62	
239	232778	4766.44	1244.14	102.319	2495.8	
240	228069	4736.79	1175.23	90.248	2490.14	
241	231062	4876.84	1137.6	94.2707	2722.11	
242	208508	3863.06	951.138	88.2372	2052.76	
243	203211	3590.12	899.232	86.2264	2145.82	
244	206452	3810.71	934.189	82.2059	2142.4	
245	210504	3908.14	907.742	92.2593	2239.58	
246	213337	4091.91	874.961	85.2213	2279.62	
247	214049	3955.2	958.555	74.1676	2237	
248	217695	3990.69	923.547	100.306	2284.06	
249	214846	3942.02	904.515	86.2265	2264.68	
250	213451	3914.26	877.062	75.1742	2300.31	
251	216358	3940.61	919.316	99.3003	2282.21	
252	217314	3848.61	879.172	90.2481	2290.41	
253	218970	3928.12	854.922	91.2524	2391.64	
254	215915	3613.79	786.583	80.196	2292.56	
255	216897	3652.48	908.743	83.2109	2290.96	
256	217762	3774.15	859.137	80.1955	2291.26	
257	217591	3900.53	806.58	75.1722	2248.61	
258	220425	3667.19	786.583	86.2265	2360.26	
259	217991	3657.48	772.949	103.325	2370.66	
260	216338	3478.44	722.708	89.2426	2258.08	
261	215286	3525.5	723.753	102.319	2271.55	
262	217075	3475.49	736.3	109.364	2248.61	
263	217315	3499.25	691.385	85.2213	2191.35	
264	215836	3298.48	665.328	99.2998	2163.92	
265	215521	3363.85	700.775	84.2161	2186.7	
266	214857	3305.02	623.723	84.2161	2152.67	
267	215887	3362.63	672.644	79.1911	2222.23	
268	213888	3217.16	643.472	82.2051	2186.78	
269	212855	3154	622.684	77.1819	2195.92	
270	211549	3011.57	618.53	96.2824	2117.21	
271	210200	2985.16	561.513	96.2823	2017.37	
272	209731	2940.63	578.139	78.1857	2031.08	
273	210284	2920.3	553.236	73.1631	2032.08	
274	211795	3087.06	545.997	89.2426	2084.11	
275	210262	2839.39	588.442	84.2158	1911.39	
276	210424	2877.51	515.01	94.2706	2081.97	
277	210098	2756.39	494.385	103.325	2070.62	
278	205459	2670.24	476.873	88.2371	1857.54	
279	261044	4022.41	731.071	137.579	2868.37	
280	244097	3422.9	639.313	132.533	2509.78	
281	240534	3260.58	585.332	106.344	2494.8	
282	233229	3128.05	572.901	97.2883	2262.24	
283	227633	2952.75	571.865	104.331	2144.68	
284	224674	2965.89	565.653	96.2822	2120.49	
285	221145	2723.97	550.134	103.324	2065.95	
286	222030	2739.65	499.539	102.319	2152.53	
287	223082	2723.29	480.992	98.2943	2048.94	
288	220950	2717.22	468.639	101.312	2105.84	
289	219189	2649.07	408.039	83.2097	2036.61	
290	218077	2598.6	453.211	100.306	2069.62	
291	219936	2510.94	418.295	99.304	1996.28	
292	218871	2582.2	439.852	91.2537	1990.12	
293	217959	2457.41	431.663	100.306	1905.65	
294	216952	2343.95	427.53	95.2765	1883.32	
295	211795	2378.45	396.766	102.325	1836.32	
296	214177	2328.96	372.196	97.2899	1877.65	
297	210677	2262.23	348.684	108.358	1751.36	
298	208931	2167.22	410.09	110.371	1730.45	
299	213940	2204.93	369.127	91.2537	1913.76	
300	213327	2214.07	371.173	106.344	1804.91	
301	213674	2218.66	367.082	102.318	1798.28	
302	212768	2172.93	356.858	102.32	1759.26	
303	210605	2072.75	355.836	109.364	1779.32	
304	210695	2033.03	291.597	113.391	1748.24	
305	209089	2005.93	326.226	97.2883	1579.77	
306	207960	1994.64	303.799	93.2681	1645.98	
307	208315	1893.3	282.438	89.2425	1663.68	
308	208436	1909.94	303.799	95.2759	1702.58	
309	210246	1893.3	264.134	94.2707	1664.89	
310	210547	1799.28	294.633	89.2426	1631.72	
311	205092	1752.38	282.42	92.2593	1578.74	
312	204765	1805.87	274.283	96.2847	1545.87	
313	199627	1776.97	260.053	99.3003	1446.24	
314	198228	1630.4	298.706	95.2765	1478.87	
315	196830	1689.16	257.005	85.2213	1481.24	
316	199924	1689.15	253.958	106.35	1415.42	
317	192500	1496.29	264.117	94.2707	1331.68	
318	194089	1557.76	286.49	88.2365	1392.54	
319	190040	1521.51	263.101	88.2372	1339.36	
320	186715	1443.69	242.79	111.378	1319.92	
321	190158	1509.35	206.294	107.353	1298.33	
322	186261	1420.87	220.477	95.2765	1290.52	
323	182227	1425.14	201.231	85.2213	1259.18	
324	187034	1364.25	216.423	76.1768	1296.01	
325	185604	1421.93	243.805	82.2059	1322.09	
326	187230	1380.49	228.587	76.1768	1262.41	
327	183258	1290.52	226.559	86.2265	1216.03	
328	178433	1308.81	214.397	91.2515	1211.72	
329	181458	1271.03	228.587	115.404	1188.05	
330	175370	1238.66	196.17	80.196	1149.54	
331	171832	1192.35	178.974	88.242	1139.81	
332	176035	1155.75	173.92	92.2618	1146.17	
333	170692	1148.32	192.122	72.1608	1079.81	
334	170404	1184.75	177.963	86.2265	1054.2	
335	170089	1094.78	141.61	84.2161	1109.75	
336	167403	1130.09	157.757	98.2943	1040.34	
337	174812	1146.17	178.974	84.2161	1100.12	
338	172688	1122.6	162.806	96.2824	1049.93	
339	167175	1039.28	185.041	74.1676	1013.92	
340	169100	1039.28	175.941	97.288	1011.72	
341	163841	1056.33	143.628	86.2265	1017.98	
342	164566	952.138	157.757	63.1213	972.288	
343	163493	903.458	140.602	98.2943	980.779	
344	162952	914.028	136.568	80.196	1030.82	
345	158891	951.078	142.619	97.2883	893.951	
346	161517	870.733	128.503	71.1543	910.914	
347	158046	924.605	130.518	80.196	922.489	
348	157555	852.815	139.593	62.1176	843.337	
349	162878	902.401	130.518	64.1253	843.337	
350	161927	829.616	128.503	74.1676	874.952	
351	162930	818.089	126.487	88.2372	895.007	
352	157024	838.074	116.413	78.1863	881.282	
353	156505	817.038	120.442	86.2247	905.592	
354	154015	792.879	113.391	73.1631	830.708	
355	152246	705.995	116.413	75.1722	806.53	
356	152050	724.797	120.442	73.1631	768.757	
357	163056	814.92	124.472	85.2213	826.5	
358	158751	758.28	126.487	80.196	823.346	
359	159587	736.299	110.371	73.1631	776.095	
360	155244	781.338	115.413	92.2593	740.484	
361	151866	683.042	106.351	87.2318	785.534	
362	152757	707.038	115.405	77.1838	728.979	
363	150626	678.872	102.319	84.2161	734.208	
364	149265	655.957	117.42	64.1253	716.438	
365	149722	665.279	107.351	80.1974	718.573	
366	146630	623.723	92.2593	72.1587	646.593	
367	146306	634.114	84.2161	58.1029	664.328	
368	147565	588.442	89.2426	88.2372	673.704	
369	144301	584.296	83.2109	84.2161	624.801	
370	145739	600.885	103.325	75.1722	609.186	
371	143634	584.296	92.2593	69.1457	639.313	
372	144052	579.115	92.2593	71.1543	577.044	
373	143719	536.695	78.1863	57.0994	566.688	
374	142908	550.134	87.2318	77.1815	557.374	
375	140690	572.901	80.196	61.1138	570.83	
376	143047	502.625	69.1457	70.15	589.478	
377	139139	521.18	84.2161	82.2089	553.236	
378	138263	482.022	88.2372	77.1815	554.271	
379	140971	483.022	84.2161	78.189	538.762	
380	136298	476.873	52.0827	66.1333	496.446	
381	138632	487.172	68.1415	78.1845	511.915	
382	139747	483.051	70.15	70.15	568.759	
383	137500	449.099	90.2481	70.15	484.081	
384	139624	482.021	71.1543	71.1543	561.513	
385	138509	469.668	75.1722	63.1214	485.111	
386	135314	426.489	67.1374	67.1374	456.324	
387	138444	422.398	80.196	79.1908	487.202	
388	134461	409.064	61.1138	75.1722	441.906	
389	133486	360.947	63.1214	78.1863	471.755	
390	134928	383.452	61.1138	74.1676	455.267	
391	135994	394.717	64.1253	76.1764	426.53	
392	134854	370.15	70.15	58.1029	388.572	
393	133958	404.964	62.1176	63.1214	442.943	
394	131150	372.196	66.1333	63.1214	475.844	
395	132946	346.641	54.0892	66.1333	441.906	
396	131025	369.127	51.0795	66.1333	415.217	
397	131595	404.964	46.0647	62.1176	422.398	
398	131943	368.082	49.0734	75.1722	358.902	
399	129842	389.596	61.1138	60.1101	423.425	
400	127846	345.62	65.1293	58.1029	384.476	
401	128258	324.186	69.1457	53.0859	357.88	
402	127617	291.579	37.0418	61.1143	355.836	
403	127809	310.932	57.0994	65.1293	351.749	
404	130832	308.894	57.0994	71.152	391.644	
405	129276	330.287	74.1676	75.1722	366.059	
406	128824	300.743	58.1029	89.2426	367.082	
407	129468	276.317	45.0619	51.0795	366.059	
408	128576	303.799	45.0619	65.1293	343.577	
409	125957	251.927	65.1293	55.0923	315.009	
410	126104	289.543	46.0647	59.1065	325.206	
411	124258	265.134	47.0675	57.0994	320.107	
412	124067	284.455	57.0994	67.1374	331.347	
413	122474	280.386	40.0489	66.1333	323.166	
414	122434	271.233	62.1176	55.0925	328.267	
415	119855	264.117	49.0763	62.1176	300.743	
416	119001	246.85	46.0647	57.0994	285.473	
417	121245	278.351	38.0441	52.0827	264.117	
418	119064	230.608	48.0704	53.0859	285.473	
419	117545	235.687	41.0514	52.0827	269.199	
420	117306	237.716	47.0675	67.1374	285.473	
421	116909	234.673	36.0396	59.1065	257.005	
422	113550	224.532	32.0313	59.1064	264.117	
423	116164	197.182	45.0619	56.0959	252.943	
424	114817	224.532	50.0765	58.1029	232.644	
425	113985	196.17	28.024	70.15	282.42	
426	114921	207.306	33.0333	53.0883	225.545	
427	112064	180.996	32.0313	54.0892	246.85	
428	112763	206.293	40.0489	59.1065	225.545	
429	113339	178.974	35.0374	55.0925	261.069	
430	111416	190.099	45.0619	56.0959	204.268	
431	112411	193.134	30.0275	57.0994	247.865	
432	111930	173.92	29.0257	51.0795	252.943	
433	112189	186.052	26.0207	58.1011	242.79	
434	112350	173.92	36.0396	50.0765	245.835	
435	110829	188.075	27.0223	58.1029	216.423	
436	110196	176.952	31.0294	54.0883	222.504	
437	107957	168.867	34.0353	42.0539	210.344	
438	107631	176.952	24.0176	53.0859	186.052	
439	106490	151.7	21.0135	54.0892	177.974	
440	108867	162.806	25.0191	58.1029	191.11	
441	107113	183.018	30.0275	53.0859	222.504	
442	105837	164.826	34.0353	45.0619	207.306	
443	103896	137.576	25.0191	59.1065	165.836	
444	101760	121.449	29.0257	65.1293	159.777	
445	101862	154.728	36.0396	52.0827	169.878	
446	101139	122.456	25.0206	46.0639	178.993	
447	98961.1	128.503	22.0148	41.0514	154.728	
448	100282	138.584	23.0162	49.0734	186.052	
449	99635.6	136.568	26.0207	47.0675	151.7	
450	99111.4	126.487	17.0088	58.1029	170.888	
451	93440.4	126.487	18.0099	41.0514	144.637	
452	92235.5	104.331	27.0223	37.0418	152.709	
453	91815.3	113.391	20.0122	52.0827	134.551	
454	92127.1	114.398	17.0088	44.0592	149.682	
455	93602.9	118.427	32.0313	41.0514	144.637	
456	93942.9	113.391	24.0176	50.0782	138.584	
457	95731.9	103.325	21.0135	58.1029	136.568	
458	95669	115.405	12.0044	37.0418	154.728	
459	97024.2	123.464	27.0223	41.0514	132.536	
460	94232.4	124.472	13.0052	50.0765	139.593	
461	94300.1	110.371	19.011	50.0765	128.503	
462	94427.5	122.449	15.0069	47.0668	155.738	
463	93995	119.434	15.0069	56.0959	113.391	
464	93355.6	87.2318	24.0176	43.0565	121.449	
465	94499.8	98.2943	17.0088	49.0734	133.543	
466	94536.1	123.464	17.0088	52.0827	116.413	
467	94419.8	123.464	12.0044	43.0565	132.535	
468	93251.6	100.306	16.0078	46.0671	133.543	
469	93066.7	109.364	23.0162	49.0734	134.551	
470	94080.4	91.2537	14.006	41.0514	143.628	
471	96000.3	110.371	25.0191	50.0765	112.385	
472	94240.3	83.2109	14.006	59.1065	123.464	
473	94323	97.2883	23.0162	60.1101	133.543	
474	94654.3	101.313	25.0191	41.0514	112.385	
475	94874.2	103.325	16.0078	38.0441	126.487	
476	94843.7	104.331	17.0088	45.0619	129.511	
477	95717.4	98.2943	23.0162	33.0333	137.576	
478	95249.2	83.2109	14.006	49.0734	120.442	
479	95999	101.313	20.0122	39.0465	96.2824	
480	94981.6	99.3003	10.0031	44.0592	111.378	
481	94721.8	88.2372	16.0078	36.0396	116.413	
482	93924.3	103.325	11.0037	42.0539	104.331	
483	95117.4	88.2372	15.0069	39.0465	124.472	
484	93494	82.2009	16.0078	47.0675	107.351	
485	92753.2	79.1911	12.0044	51.0795	122.456	
486	93999	84.2161	20.0122	36.0396	108.358	
487	93779.8	81.2009	11.0037	48.0704	101.313	
488	93159.1	93.2649	22.0148	50.0765	107.357	
489	93834.3	72.1587	11.0037	38.0441	99.3003	
490	93068.8	78.1863	14.006	41.0514	96.2882	
491	92247.3	72.1587	16.0078	42.0539	105.338	
492	93316.4	56.0959	23.0162	35.0374	94.2707	
493	95083.4	73.1631	19.011	41.0514	113.391	
494	92939.3	62.1176	16.0078	37.0418	74.1676	
495	94771.5	60.1101	15.0069	46.0647	102.319	
496	95630.1	72.1587	16.0078	42.0539	94.2707	
497	98028.4	74.1676	20.0122	40.0489	97.2883	
498	96801.8	72.1587	15.0069	51.0795	92.2593	
499	97206.8	62.1176	15.0069	43.0565	99.3009	
500	103397	80.196	9.00247	48.0704	111.378	
501	102773	88.2372	15.0069	40.0489	124.472	
502	97861.1	81.2009	16.0078	37.0418	93.2649	
503	102084	69.1457	20.0122	47.0675	98.2943	
504	100217	74.1674	12.0044	48.0704	87.2318	
505	98417.9	64.1253	16.0078	49.0734	99.3003	
506	100612	62.1176	18.0099	38.0441	105.338	
507	99235	59.1065	11.0037	42.0539	77.1862	
508	99765.7	71.1543	13.0052	53.0859	89.2426	
509	99576	71.1543	13.0052	55.0925	102.319	
510	100121	75.1722	10.0031	47.0675	85.2213	
511	100474	59.1065	18.0099	44.0592	72.1587	
512	99259.6	58.1029	13.0052	36.0396	66.1333	
513	95352.6	56.0959	14.006	33.0333	92.2593	
514	98855.7	53.0859	12.0044	53.0859	96.2824	
515	96801.4	59.1065	19.011	46.0647	82.2059	
516	94897.2	63.1214	12.0044	42.0539	78.1863	
517	98752.5	62.1176	15.0069	42.0539	71.1543	
518	95107.9	54.0892	9.00247	49.0734	83.2109	
519	98759.1	65.1293	15.0069	41.0508	78.1863	
520	98605.9	50.0765	14.006	38.0441	94.2707	
521	97183	56.0959	13.0052	37.0418	75.1722	
522	98600.2	75.1719	12.0044	36.0396	90.2504	
523	96906	50.0765	9.00247	48.0704	87.2318	
524	95469.4	49.0734	10.0031	51.0795	80.196	
525	97118.4	66.1333	15.0069	49.0734	74.1676	
526	95537.5	50.0765	13.0052	44.0592	64.1253	
527	96013.8	57.0994	11.0037	46.0647	76.1768	
528	96555.2	44.0592	8.00195	29.0257	65.1293	
529	95371.7	56.0959	8.00195	33.0333	57.0994	
530	96634.8	57.0994	10.0031	47.0675	76.1768	
531	98520.6	64.1253	11.0037	28.024	86.2265	
532	96763.6	45.0619	15.0069	50.0765	63.1214	
533	97671	54.0892	15.0069	37.0418	67.1374	
534	97752	71.1501	9.00247	37.0417	63.1214	
535	97331.4	35.0374	15.0069	40.0489	67.1374	
536	98785.1	42.0539	11.0037	50.0765	76.1768	
537	98971.8	41.0514	12.0044	37.0418	71.1543	
538	96664.8	43.0565	9.00247	41.0514	68.1415	
539	99884.9	56.0959	6.0011	42.0539	76.1815	
540	98001.4	45.0619	7.0015	44.0596	70.15	
541	99278.4	50.0765	8.00195	38.0441	68.1457	
542	98444.5	49.0734	9.00247	52.0827	68.1415	
543	98290.8	39.0465	10.0031	36.0417	70.15	
544	100424	48.0704	13.0052	39.0465	71.1543	
545	100584	45.0619	14.006	50.0765	71.1543	
546	99884.4	45.0619	16.0078	49.0734	67.1374	
